first x,goalfunction,id,rel max,tabu tenure,int(time)
1,"13809,862248",18,"0,5660292609",30,15
10,"12141,795817",18,"0,4976596862",30,16
1,"13404,524638",18,"0,5494155581",30,16
5,"10667,196439",18,"0,4372198077",30,16
10,"12028,204304",18,"0,4930038744",30,17
1,"12753,950345",18,"0,5227502605",30,17
5,"10212,338238",18,"0,4185763885",30,17
10,"11449,875067",18,"0,4692997081",30,18
1,"12535,111396",18,"0,5137806382",30,18
5,"10108,451877",18,"0,4143183648",30,18
10,"11023,100797",18,"0,451807374",30,19
1,"12251,672382",18,"0,5021632323",30,19
5,"9820,8208818",18,"0,4025291408",30,19
1,"12191,365779",18,"0,4996914261",30,20
10,"10561,265995",18,"0,4328780026",30,20
5,"9521,8129895",18,"0,3902736083",30,20
10,"9823,1730393",18,"0,4026255494",30,21
1,"12042,853163",18,"0,4936042919",30,21
5,"9379,391679",18,"0,3844361402",30,21
5,"9313,2762331",18,"0,3817262452",30,22
10,"9466,3806321",18,"0,3880015844",30,22
1,"11907,000142",18,"0,4880360404",30,22
5,"9103,435565",18,"0,3731254383",30,23
10,"9347,2618439",18,"0,3831192244",30,23
1,"11737,752742",18,"0,4810990428",30,23
10,"9221,890438",18,"0,3779805863",30,24
1,"11699,228184",18,"0,4795200244",30,24
5,"8825,5427515",18,"0,3617353563",30,24
10,"8762,1110196",18,"0,3591354595",30,25
1,"11652,348575",18,"0,4775985548",30,25
5,"8771,1584956",18,"0,3595062913",30,25
5,"8592,328319",18,"0,3521765214",30,26
1,"11569,651485",18,"0,4742090226",30,26
10,"8549,330494",18,"0,3504141558",30,26
1,"11450,728546",18,"0,4693346899",30,27
5,"8453,0663112",18,"0,3464685448",30,27
10,"8140,7266468",18,"0,3336665786",30,27
5,"8318,1552698",18,"0,3409389026",30,28
10,"7942,487418",18,"0,3255412836",30,28
1,"11324,272123",18,"0,4641515799",30,28
1,"10931,668438",18,"0,4480598065",30,29
10,"7717,6651623",18,"0,3163264216",30,29
5,"8016,0369486",18,"0,3285558819",30,29
5,"7895,2420841",18,"0,323604824",30,30
1,"10714,964762",18,"0,4391777033",30,30
10,"7467,7546108",18,"0,3060832575",30,30
1,"10476,159498",18,"0,4293897152",30,31
5,"7780,2425739",18,"0,3188913021",30,31
10,"7255,1185207",18,"0,2973678738",30,31
10,"7126,1120873",18,"0,2920802457",30,32
1,"10214,134033",18,"0,4186499933",30,32
5,"7561,1463371",18,"0,3099111342",30,32
10,"7047,1396264",18,"0,288843376",30,33
5,"7493,9190913",18,"0,3071556695",30,33
1,"10088,433939",18,"0,4134978832",30,33
5,"7355,5834302",18,"0,3014856613",30,34
10,"6738,0752954",18,"0,276175657",30,34
1,"10011,138297",18,"0,4103297418",30,34
10,"6696,07632",18,"0,2744542315",30,35
5,"7043,6238829",18,"0,2886992751",30,35
1,"9702,3041012",18,"0,3976714554",30,35
10,"6585,9671097",18,"0,2699411499",30,36
5,"7043,6238829",18,"0,2886992751",30,36
1,"9625,350297",18,"0,3945173251",30,36
1,"9477,4931268",18,"0,3884570558",30,37
5,"6914,6174496",18,"0,283411647",30,37
10,"6494,3678792",18,"0,2661867428",30,37
5,"6779,5803189",18,"0,2778768367",30,38
1,"8966,3024464",18,"0,3675047191",30,38
10,"6332,8870282",18,"0,2595680753",30,38
5,"6779,5803189",18,"0,2778768367",30,39
10,"6295,8583897",18,"0,2580503706",30,39
1,"8484,0091534",18,"0,347736809",30,39
5,"6642,7969607",18,"0,2722704533",30,40
10,"6255,7412856",18,"0,256406078",30,40
1,"8273,2561051",18,"0,3390986061",30,40
10,"6087,2070172",18,"0,2494983098",30,41
5,"6546,5610183",18,"0,2683259998",30,41
1,"8167,1329328",18,"0,3347489015",30,41
5,"6414,6154107",18,"0,2629179028",30,42
1,"7889,6809959",18,"0,3233768899",30,42
10,"5797,8601347",18,"0,2376387561",30,42
5,"6138,5043407",18,"0,2516008496",30,43
1,"7533,4186757",18,"0,3087746517",30,43
10,"5696,7560444",18,"0,2334947703",30,43
5,"6138,5043407",18,"0,2516008496",30,44
10,"5572,9202719",18,"0,2284190737",30,44
1,"7184,6962847",18,"0,294481455",30,44
10,"5422,2867043",18,"0,2222450073",30,45
1,"7028,4896931",18,"0,2880789652",30,45
5,"6036,0744912",18,"0,2474025245",30,45
1,"6876,5075996",18,"0,2818496263",30,46
10,"5389,1462203",18,"0,2208866676",30,46
5,"5924,0717473",18,"0,242811832",30,46
1,"6655,2148115",18,"0,2727794277",30,47
10,"5210,3160437",18,"0,2135568977",30,47
5,"5924,0717473",18,"0,242811832",30,47
5,"5801,7161459",18,"0,2377968037",30,48
10,"5117,6585821",18,"0,2097591166",30,48
1,"6590,5042914",18,"0,2701271169",30,48
10,"5068,0602552",18,"0,207726214",30,49
1,"6540,1287594",18,"0,2680623587",30,49
5,"5520,8212983",18,"0,2262836763",30,49
10,"4957,5587101",18,"0,2031970517",30,50
5,"5520,8212983",18,"0,2262836763",30,50
1,"6501,72358",18,"0,2664882333",30,50
5,"5362,1685744",18,"0,2197809262",30,51
10,"4856,6883911",18,"0,1990626475",30,51
1,"6332,3616011",18,"0,2595465395",30,51
5,"5289,0838281",18,"0,2167853782",30,52
10,"4806,229859",18,"0,1969944874",30,52
1,"6186,802536",18,"0,2535804633",30,52
10,"4532,6388539",18,"0,185780725",30,53
1,"5795,9085094",18,"0,2375587642",30,53
5,"5235,187789",18,"0,2145763239",30,53
10,"4499,636104",18,"0,1844280307",30,54
1,"5710,0097008",18,"0,2340380022",30,54
5,"5235,187789",18,"0,2145763239",30,54
10,"4403,6324206",18,"0,1804930969",30,55
1,"5255,1437315",18,"0,2153942645",30,55
5,"5235,187789",18,"0,2145763239",30,55
5,"4957,8422229",18,"0,2032086721",30,56
10,"4403,6324206",18,"0,1804930969",30,56
1,"4981,8036677",18,"0,2041907875",30,56
5,"4839,2696405",18,"0,1983486996",30,57
10,"4311,1378452",18,"0,176701992",30,57
1,"4948,8287058",18,"0,2028392322",30,57
5,"4839,2696405",18,"0,1983486996",30,58
1,"4675,9154153",18,"0,1916532474",30,58
10,"4311,1378452",18,"0,176701992",30,58
1,"4312,9510689",18,"0,1767763112",30,59
5,"4800,440948",18,"0,1967572155",30,59
10,"3989,369802",18,"0,1635135818",30,59
1,"4239,7796885",18,"0,1737772123",30,60
5,"4623,6145288",18,"0,1895095742",30,60
10,"3860,4268744",18,"0,1582285566",30,60
1,"24547,919591",19,1,30,0
5,"24547,919591",19,1,30,0
10,"24547,919591",19,1,30,0
10,"22519,477067",19,"0,9173680476",30,1
1,"14611,993573",19,"0,5952436629",30,1
5,"19240,565428",19,"0,7837961729",30,1
1,"7846,6396381",19,"0,3196458099",30,2
5,"17939,819751",19,"0,730808152",30,2
10,"20937,472688",19,"0,8529224894",30,2
10,"19489,94707",19,"0,7939551455",30,3
1,"6411,5845423",19,"0,2611864732",30,3
5,"17594,057786",19,"0,7167229679",30,3
5,"16547,147491",19,"0,6740753501",30,4
10,"18603,522337",19,"0,7578451717",30,4
1,"4242,0131332",19,"0,1728054028",30,4
1,"3988,0024805",19,"0,1624578598",30,5
10,"17666,458741",19,"0,7196723403",30,5
5,"15881,870153",19,"0,6469741802",30,5
5,"15356,841136",19,"0,6255862571",30,6
10,"16729,274584",19,"0,6814945976",30,6
1,"3474,6977644",19,"0,1415475455",30,6
5,"14686,436116",19,"0,5982762027",30,7
1,"2605,2191891",19,"0,1061279014",30,7
10,"16374,511168",19,"0,6670427246",30,7
1,"2402,8091064",19,"0,0978823927",30,8
5,"14274,679448",19,"0,5815026156",30,8
10,"15930,716559",19,"0,6489640191",30,8
5,"13837,78846",19,"0,5637051404",30,9
1,"1578,2752335",19,"0,0642936452",30,9
10,"15369,866388",19,"0,6261168622",30,9
10,"14568,579939",19,"0,5934751369",30,10
5,"13431,754462",19,"0,5471646757",30,10
1,"1494,9489183",19,"0,0608992103",30,10
10,"13791,306733",19,"0,5618116306",30,11
5,"12925,400252",19,"0,5265375017",30,11
1,"1342,4026872",19,"0,054684988",30,11
1,"1202,1203485",19,"0,0489703555",30,12
10,"13492,302411",19,"0,5496311963",30,12
5,"12493,669091",19,"0,5089502206",30,12
5,"12144,277246",19,"0,4947171674",30,13
1,"1115,601565",19,"0,0454458701",30,13
10,"13150,880739",19,"0,5357228212",30,13
1,"1039,5504328",19,"0,0423478018",30,14
5,"11713,474578",19,"0,4771677101",30,14
10,"12940,835483",19,"0,5271662812",30,14
1,"1012,9915464",19,"0,0412658817",30,15
5,"11402,073142",19,"0,4644822589",30,15
10,"12699,939043",19,"0,5173529674",30,15
1,"965,35697851",19,"0,039325409",30,16
10,"12364,822282",19,"0,5037014333",30,16
5,"11313,213801",19,"0,460862427",30,16
10,"12338,429262",19,"0,5026262701",30,17
1,"809,17602586",19,"0,0329631203",30,17
5,"10954,949815",19,"0,4462679525",30,17
5,"10831,854877",19,"0,4412534772",30,18
10,"11865,705519",19,"0,4833690886",30,18
1,"731,95720189",19,"0,0298174841",30,18
1,"610,79305292",19,"0,0248816626",30,19
10,"11455,088125",19,"0,4666419116",30,19
5,"10364,067325",19,"0,4221973796",30,19
1,0,19,0,30,20
1,0,19,0,30,20
10,"11236,571687",19,"0,4577402841",30,20
5,"9928,8049885",19,"0,4044662503",30,20
10,"10890,038895",19,"0,4436236992",30,21
5,"9609,5350173",19,"0,3914602613",30,21
10,"10563,91375",19,"0,4303384534",30,22
5,"9315,8642326",19,"0,3794970974",30,22
10,"10403,387047",19,"0,4237991333",30,23
5,"9242,8301103",19,"0,376521932",30,23
1,0,19,0,30,24
1,0,19,0,30,24
1,0,19,0,30,24
1,0,19,0,30,24
10,"10112,197855",19,"0,4119370612",30,24
5,"8878,9076932",19,"0,361696952",30,24
10,"9862,0047139",19,"0,4017450309",30,25
5,"8678,7295916",19,"0,3535423668",30,25
5,"8294,3556722",19,"0,3378842611",30,26
10,"9560,8860073",19,"0,3894784636",30,26
5,"8156,022568",19,"0,3322490339",30,27
10,"9001,8211412",19,"0,366704034",30,27
1,0,19,0,30,28
1,0,19,0,30,28
1,0,19,0,30,28
1,0,19,0,30,28
10,"8853,8578828",19,"0,3606765066",30,28
5,"8034,2259638",19,"0,3272874483",30,28
5,"7896,1977512",19,"0,3216646414",30,29
10,"8401,707152",19,"0,3422574007",30,29
10,"8190,6596327",19,"0,3336600319",30,30
5,"7558,6080099",19,"0,3079123663",30,30
10,"7976,6591242",19,"0,3249423681",30,31
5,"7488,1466413",19,"0,3050420063",30,31
10,"7901,2398319",19,"0,3218700388",30,32
1,0,19,0,30,32
1,0,19,0,30,32
1,0,19,0,30,32
1,0,19,0,30,32
5,"7108,5225994",19,"0,2895773947",30,32
10,"7794,3405167",19,"0,3175153189",30,33
5,"6890,1215252",19,"0,2806804666",30,33
5,"6755,4522692",19,"0,2751944923",30,34
10,"7615,8747712",19,"0,3102452223",30,34
5,"6658,2675868",19,"0,271235514",30,35
10,"7615,8747712",19,"0,3102452223",30,35
10,"7333,7597017",19,"0,2987527996",30,36
1,0,19,0,30,36
1,0,19,0,30,36
1,0,19,0,30,36
1,0,19,0,30,36
1,0,19,0,30,36
5,"6462,3128937",19,"0,2632529763",30,36
10,"6670,2503582",19,"0,2717236519",30,37
5,"6410,74546",19,"0,2611522918",30,37
10,"6426,4882687",19,"0,2617936011",30,38
5,"6218,5508042",19,"0,2533229254",30,38
10,"6426,4882687",19,"0,2617936011",30,39
5,"6188,4311928",19,"0,2520959534",30,39
5,"6026,7775998",19,"0,2455107276",30,40
10,"6145,6410518",19,"0,2503528264",30,40
1,0,19,0,30,41
1,0,19,0,30,41
1,0,19,0,30,41
1,0,19,0,30,41
5,"5965,6056558",19,"0,2430187875",30,41
10,"5955,6724456",19,"0,2426141418",30,41
5,"5762,5134627",19,"0,234745492",30,42
10,"5752,5802525",19,"0,2343408463",30,42
5,"5762,5134627",19,"0,234745492",30,43
10,"5598,7478726",19,"0,2280742306",30,43
10,"5545,4033036",19,"0,2259011515",30,44
5,"5707,1253689",19,"0,2324891667",30,44
1,0,19,0,30,45
1,0,19,0,30,45
1,0,19,0,30,45
1,0,19,0,30,45
10,"5303,4922927",19,"0,2160465074",30,45
5,"5487,7962693",19,"0,223554434",30,45
10,"5103,0694472",19,"0,2078819522",30,46
5,"5468,3535552",19,"0,2227624029",30,46
5,"5468,3535552",19,"0,2227624029",30,47
10,"4899,3526106",19,"0,1995832108",30,47
5,"5296,7360449",19,"0,2157712805",30,48
10,"4853,4848444",19,"0,1977147117",30,48
1,0,19,0,30,49
1,0,19,0,30,49
1,0,19,0,30,49
1,0,19,0,30,49
5,"5109,0945411",19,"0,2081273943",30,49
10,"4838,7184076",19,"0,1971131765",30,49
5,"5109,0945411",19,"0,2081273943",30,50
10,"4452,2774582",19,"0,181370867",30,50
5,"4816,2009153",19,"0,1961958893",30,51
10,"4289,3855465",19,"0,1747351962",30,51
5,"4711,6785977",19,"0,1919380003",30,52
10,"4048,9842197",19,"0,1649420516",30,52
5,"4711,6785977",19,"0,1919380003",30,53
1,0,19,0,30,53
1,0,19,0,30,53
1,0,19,0,30,53
1,0,19,0,30,53
10,"4048,9842197",19,"0,1649420516",30,53
10,"3888,2889888",19,"0,1583958663",30,54
5,"4562,0097905",19,"0,1858409945",30,54
5,"4562,0097905",19,"0,1858409945",30,55
10,"3819,5542094",19,"0,1555958416",30,55
10,"3595,2137833",19,"0,1464569643",30,56
5,"3956,6607435",19,"0,1611811025",30,56
1,0,19,0,30,57
1,0,19,0,30,57
1,0,19,0,30,57
1,0,19,0,30,57
1,0,19,0,30,57
10,"3433,5601904",19,"0,1398717385",30,57
5,"3551,0396995",19,"0,1446574601",30,57
10,"3083,0890272",19,"0,1255947175",30,58
5,"3246,4834189",19,"0,1322508576",30,58
10,"3038,864105",19,"0,1237931424",30,59
5,"3060,3629946",19,"0,1246689351",30,59
10,"2846,8437839",19,"0,1159708778",30,60
5,"2895,9103213",19,"0,1179696842",30,60
1,0,19,0,30,61
1,"25049,784087",2,1,30,0
5,"25049,784087",2,1,30,0
10,"25049,784087",2,1,30,0
5,"16852,436987",2,"0,6727577742",30,1
1,"14713,207728",2,"0,5873586645",30,1
10,"20935,657801",2,"0,8357620061",30,1
10,"16629,028357",2,"0,6638391892",30,2
1,"14433,907099",2,"0,5762088427",30,2
5,"16032,604648",2,"0,6400296543",30,2
1,"13696,989321",2,"0,5467907138",30,3
10,"14045,13598",2,"0,5606889038",30,3
5,"15479,155179",2,"0,6179356727",30,3
10,"13023,754773",2,"0,5199148515",30,4
1,"13457,314196",2,"0,537222762",30,4
5,"15119,99169",2,"0,6035976852",30,4
10,"12452,329333",2,"0,49710326",30,5
1,"12905,360164",2,"0,515188479",30,5
5,"14505,410281",2,"0,5790632857",30,5
1,"12644,941734",2,"0,5047924441",30,6
5,"13833,4846",2,"0,5522396741",30,6
10,"11429,552136",2,"0,4562734791",30,6
10,"10919,75096",2,"0,4359219593",30,7
5,"13305,547947",2,"0,531164177",30,7
1,"12447,921853",2,"0,4969273112",30,7
5,"13036,293982",2,"0,520415423",30,8
10,"10233,074935",2,"0,4085095065",30,8
1,"12227,043949",2,"0,488109754",30,8
10,"9172,4993344",2,"0,3661707942",30,9
1,"11800,771324",2,"0,4710927361",30,9
5,"12586,297651",2,"0,5024513428",30,9
5,"12396,327607",2,"0,4948676429",30,10
1,"11480,939185",2,"0,458324876",30,10
10,"8562,7855515",2,"0,3418307129",30,10
10,"7988,3204342",2,"0,318897776",30,11
1,"11053,469634",2,"0,4412600762",30,11
5,"12009,596035",2,"0,4794291237",30,11
10,"7458,8473106",2,"0,2977609422",30,12
5,"11923,900621",2,"0,4760081196",30,12
1,"10943,827128",2,"0,4368830921",30,12
10,"7152,7019586",2,"0,2855394655",30,13
5,"11418,843992",2,"0,4558460046",30,13
1,"10658,577406",2,"0,4254957795",30,13
1,"10353,221532",2,"0,4133058192",30,14
5,"10952,681346",2,"0,4372365569",30,14
10,"6785,2288563",2,"0,2708697541",30,14
5,"10597,973847",2,"0,4230764549",30,15
1,"10106,332837",2,"0,4034498981",30,15
10,"6664,1855775",2,"0,2660376455",30,15
10,"6058,8866842",2,"0,2418738087",30,16
1,"9923,1023185",2,"0,3961352435",30,16
5,"10379,95226",2,"0,4143729233",30,16
10,"5357,8495232",2,"0,2138880521",30,17
1,"9620,1383281",2,"0,3840407684",30,17
5,"10277,688454",2,"0,4102905006",30,17
10,"5040,2955987",2,"0,2012111394",30,18
1,"9269,1332438",2,"0,3700284686",30,18
5,"9882,3548548",2,"0,3945085842",30,18
10,"4802,4182169",2,"0,1917149545",30,19
1,"9067,0230579",2,"0,3619601281",30,19
5,"9817,7601228",2,"0,39192993",30,19
5,"9715,7441318",2,"0,3878574002",30,20
1,"8757,0408016",2,"0,3495854803",30,20
10,"4250,4530577",2,"0,1696802273",30,20
10,"3936,3666565",2,"0,1571417399",30,21
1,"8645,8586701",2,"0,3451470336",30,21
5,"9586,3345555",2,"0,3826913047",30,21
1,"8439,9070274",2,"0,3369253403",30,22
10,"3555,6883718",2,"0,141944871",30,22
5,"9387,7901244",2,"0,374765311",30,22
5,"9232,7187972",2,"0,3685747855",30,23
1,"8017,2374689",2,"0,3200521586",30,23
10,"3200,7385535",2,"0,1277750955",30,23
5,"9232,7187972",2,"0,3685747855",30,24
10,"3129,0141701",2,"0,124911822",30,24
1,"7824,4673295",2,"0,3123566775",30,24
5,"9105,8310216",2,"0,3635093616",30,25
1,"7655,0291526",2,"0,3055926201",30,25
10,"2972,0261351",2,"0,1186447805",30,25
1,"7284,3812192",2,"0,2907961679",30,26
5,"8915,7935945",2,"0,3559229718",30,26
10,"2811,8999089",2,"0,1122524609",30,26
5,"8911,1356728",2,"0,3557370252",30,27
10,"2726,2044946",2,"0,1088314568",30,27
1,"5888,6123893",2,"0,2350763731",30,27
5,"8850,6209443",2,"0,3533212467",30,27
10,"2563,1809285",2,"0,1023234739",30,28
1,"5801,8345236",2,"0,231612157",30,28
5,"8673,8533713",2,"0,3462645962",30,29
1,"5566,910257",2,"0,2222338619",30,29
10,"2258,9258658",2,"0,0901774585",30,29
1,"5453,3467911",2,"0,2177003511",30,30
10,"2215,0395001",2,"0,0884254927",30,30
5,"8193,6889724",2,"0,3270961915",30,30
1,"5281,8075339",2,"0,2108524176",30,31
10,"2087,6758689",2,"0,0833410724",30,31
5,"8193,6889724",2,"0,3270961915",30,31
10,"1920,4230065",2,"0,0766642539",30,32
1,"5066,5638004",2,"0,2022597793",30,32
5,"8051,8579852",2,"0,321434227",30,32
10,"1865,8925434",2,"0,0744873703",30,33
5,"7888,834419",2,"0,3149262441",30,33
1,"4919,5531274",2,"0,1963910392",30,33
5,"7694,3456798",2,"0,3071621557",30,34
1,"4801,1452911",2,"0,1916641387",30,34
10,"1769,2802087",2,"0,0706305572",30,34
5,"7369,0521074",2,"0,2941762724",30,35
10,"1756,1410997",2,"0,0701060374",30,35
1,"4740,864141",2,"0,1892576848",30,35
10,"1641,7204651",2,"0,065538308",30,36
1,"4686,3336778",2,"0,1870808012",30,36
5,"7219,2182936",2,"0,2881948311",30,36
10,"1531,9541416",2,"0,0611563811",30,37
5,"7014,2668001",2,"0,2800130642",30,37
1,"4576,4312572",2,"0,1826934412",30,37
5,"6824,3217611",2,"0,2724303626",30,38
1,"4561,3925315",2,"0,1820930877",30,38
10,"1244,4871067",2,"0,0496805522",30,38
1,"3789,852484",2,"0,1512928204",30,39
5,"6699,8069755",2,"0,2674596696",30,39
10,"1083,8756732",2,"0,0432688629",30,39
5,"6491,9498558",2,"0,2591619087",30,40
1,"3350,895606",2,"0,1337694407",30,40
10,"783,21835429",2,"0,0312664713",30,40
1,"3350,895606",2,"0,1337694407",30,41
5,"6170,1508475",2,"0,2463155301",30,41
10,"783,21835429",2,"0,0312664713",30,41
10,"660,16975975",2,"0,0263543094",30,42
1,"3205,2356367",2,"0,1279546213",30,42
5,"5872,0511496",2,"0,23441524",30,42
5,"5854,602165",2,"0,2337186678",30,43
10,"520,65832325",2,"0,0207849426",30,43
1,"2988,3105734",2,"0,1192948635",30,43
10,"373,8957737",2,"0,0149261076",30,44
1,"2702,3688512",2,"0,1078799259",30,44
5,"5689,4504807",2,"0,2271257293",30,44
10,"234,91619147",2,"0,0093779727",30,45
5,"5619,330385",2,"0,2243264998",30,45
1,"2329,0992978",2,"0,0929788173",30,45
10,"27,624368351",2,"0,0011027787",30,46
5,"5569,3746186",2,"0,2223322404",30,46
1,"1913,1814275",2,"0,0763751664",30,46
10,"24,019741579",2,"0,0009588802",30,47
5,"5509,2751201",2,"0,2199330382",30,47
1,"1785,9728407",2,"0,0712969355",30,47
5,"5482,2205253",2,"0,2188530051",30,48
1,"1653,5771329",2,"0,0660116322",30,48
10,0,2,0,30,48
10,0,2,0,30,48
10,0,2,0,30,48
5,"5455,8839994",2,"0,2178016377",30,49
1,"1653,5771329",2,"0,0660116322",30,49
5,"5455,8839994",2,"0,2178016377",30,50
1,"1562,8810621",2,"0,0623909993",30,50
5,"5368,3923943",2,"0,2143089288",30,51
1,"1475,7269687",2,"0,058911764",30,51
5,"5300,2468318",2,"0,2115885236",30,52
1,"1111,9721141",2,"0,044390487",30,52
10,0,2,0,30,52
10,0,2,0,30,52
10,0,2,0,30,52
10,0,2,0,30,52
5,"5233,0223953",2,"0,2089048902",30,53
1,"1005,069075",2,"0,0401228638",30,53
1,"981,55542784",2,"0,0391841872",30,54
5,"5093,8142727",2,"0,2033476319",30,54
1,"955,21890195",2,"0,0381328198",30,55
5,"5003,4674036",2,"0,1997409393",30,55
1,"884,75737448",2,"0,0353199601",30,56
5,"4818,9331311",2,"0,1923742382",30,56
10,0,2,0,30,56
10,0,2,0,30,56
10,0,2,0,30,56
10,0,2,0,30,56
1,"775,60034773",2,"0,0309623566",30,57
5,"4776,7082712",2,"0,1906886005",30,57
5,"4662,8801403",2,"0,1861445242",30,58
1,"716,18633781",2,"0,0285905194",30,58
1,"672,24382561",2,"0,0268363122",30,59
5,"4627,2824859",2,"0,1847234479",30,59
1,"547,65716544",2,"0,0218627499",30,60
5,"4627,2824859",2,"0,1847234479",30,60
10,0,2,0,30,61
10,0,2,0,30,61
1,"23815,708316",20,1,30,0
5,"23815,708316",20,1,30,0
10,"23815,708316",20,1,30,0
1,"21199,505384",20,"0,8901480108",30,1
10,"19913,708925",20,"0,8361585833",30,1
5,"21099,133059",20,"0,8859334679",30,1
5,"20261,765857",20,"0,8507731783",30,2
10,"18318,173976",20,"0,7691635173",30,2
1,"18113,7608",20,"0,7605803934",30,2
1,"14716,728502",20,"0,6179420871",30,3
10,"17161,954609",20,"0,7206149144",30,3
5,"19236,145179",20,"0,8077082959",30,3
1,"13587,732057",20,"0,57053655",30,4
10,"14386,038718",20,"0,6040567229",30,4
5,"18466,8106",20,"0,7754046344",30,4
5,"18056,10981",20,"0,7581596806",30,5
1,"12817,182628",20,"0,538181878",30,5
10,"13555,525012",20,"0,5691842053",30,5
10,"12931,247071",20,"0,5429713406",30,6
1,"12386,063799",20,"0,5200795893",30,6
5,"16959,863108",20,"0,7121292755",30,6
1,"12043,970877",20,"0,5057154176",30,7
10,"11797,240092",20,"0,4953554157",30,7
5,"16678,047926",20,"0,7002961115",30,7
5,"16336,660357",20,"0,685961557",30,8
1,"11150,988166",20,"0,4682198832",30,8
10,"11184,3045",20,"0,4696188059",30,8
10,"10602,00064",20,"0,4451683947",30,9
1,"10166,264888",20,"0,4268722455",30,9
5,"15963,892046",20,"0,6703093536",30,9
5,"14825,207479",20,"0,622497021",30,10
1,"9917,1102049",20,"0,4164104663",30,10
10,"10133,630765",20,"0,4255019683",30,10
10,"10010,861556",20,"0,4203470005",30,11
1,"9848,3962706",20,"0,4135252305",30,11
5,"14320,776428",20,"0,6013164185",30,11
10,"9858,1440273",20,"0,41393453",30,12
5,"13981,0943",20,"0,5870534739",30,12
1,"9717,8905766",20,"0,4080454147",30,12
5,"13437,102613",20,"0,5642117562",30,13
1,"9549,2047969",20,"0,4009624518",30,13
10,"8950,8944388",20,"0,3758399423",30,13
10,"8393,910265",20,"0,3524526818",30,14
1,"9003,7144752",20,"0,3780578077",30,14
5,"12864,608446",20,"0,5401732451",30,14
10,"7957,4187364",20,"0,3341247983",30,15
5,"12822,216068",20,"0,5383932276",30,15
1,"8368,0595399",20,"0,3513672333",30,15
10,"7628,9979331",20,"0,3203347065",30,16
1,"7653,6507469",20,"0,3213698558",30,16
5,"12054,112096",20,"0,5061412382",30,16
1,"7525,8412576",20,"0,3160032512",30,17
5,"11564,672982",20,"0,4855901336",30,17
10,"7462,2111892",20,"0,3133314823",30,17
5,"11231,51619",20,"0,4716011819",30,18
10,"7342,7757772",20,"0,3083164977",30,18
1,"7329,7257552",20,"0,3077685391",30,18
5,"10742,325847",20,"0,4510605229",30,19
1,"6883,4571198",20,"0,2890301237",30,19
10,"7209,3789634",20,"0,3027152864",30,19
10,"7082,278067",20,"0,297378435",30,20
5,"10609,207894",20,"0,4454710208",30,20
1,"5942,880764",20,"0,2495361752",30,20
1,"5592,0500377",20,"0,2348051111",30,21
5,"10166,554477",20,"0,4268844051",30,21
10,"7040,4082406",20,"0,2956203589",30,21
1,"5110,2487943",20,"0,2145747137",30,22
5,"9965,5278919",20,"0,4184434811",30,22
10,"6892,696693",20,"0,289418085",30,22
5,"9363,5742675",20,"0,3931679941",30,23
1,"4747,4936938",20,"0,199342956",30,23
10,"6876,2912109",20,"0,2887292337",30,23
10,"6848,8013518",20,"0,2875749594",30,24
5,"8849,3814975",20,"0,3715775059",30,24
1,"4652,6530282",20,"0,1953606824",30,24
10,"6585,0345544",20,"0,2764996307",30,25
1,"4504,254639",20,"0,1891295686",30,25
5,"8465,314402",20,"0,3554508768",30,25
10,"6545,8929437",20,"0,27485611",30,26
5,"8330,9310646",20,"0,3498082423",30,26
1,"3770,7792092",20,"0,1583316003",30,26
10,"6316,1242941",20,"0,2652083327",30,27
1,"3084,6376989",20,"0,1295211403",30,27
5,"7980,0388493",20,"0,3350745963",30,27
10,"6126,8692155",20,"0,2572616835",30,28
1,"1799,8139391",20,"0,0755725555",30,28
5,"7824,2032439",20,"0,3285312005",30,28
10,"5948,5240418",20,"0,2497731314",30,29
5,"7732,5433859",20,"0,3246824862",30,29
1,"1546,9785212",20,"0,0649562256",30,29
10,"5698,547474",20,"0,2392768419",30,30
1,"1528,9222025",20,"0,0641980571",30,30
5,"7466,3488599",20,"0,3135052194",30,30
10,"5615,7313055",20,"0,2357994661",30,31
5,"7466,3488599",20,"0,3135052194",30,31
1,"1294,6691127",20,"0,0543619822",30,31
10,"5615,7313055",20,"0,2357994661",30,32
1,"1294,6691127",20,"0,0543619822",30,32
5,"7306,0234737",20,"0,3067733018",30,32
10,"5197,7089987",20,"0,2182470884",30,33
5,"6777,3548871",20,"0,2845749871",30,33
1,"846,75904818",20,"0,0355546447",30,33
10,"5166,4322423",20,"0,2169338058",30,34
1,"846,75904818",20,"0,0355546447",30,34
5,"5439,1387647",20,"0,2283845054",30,34
10,"5045,3849426",20,"0,2118511394",30,35
5,"4680,3267959",20,"0,1965226788",30,35
1,"751,8856733",20,"0,0315709977",30,35
10,"4900,9843068",20,"0,2057878876",30,36
1,"338,36145007",20,"0,0142074905",30,36
5,"3607,8446046",20,"0,1514901239",30,36
5,"2985,1427345",20,"0,125343437",30,37
1,"334,00380331",20,"0,0140245169",30,37
10,"4775,1437236",20,"0,2005039556",30,37
5,"2835,9333878",20,"0,1190782718",30,38
1,"86,75165836",20,"0,0036426235",30,38
10,"4680,4478614",20,"0,1965277622",30,38
1,0,20,0,30,38
1,0,20,0,30,38
5,"2772,2490339",20,"0,1164042235",30,39
10,"4504,1761943",20,"0,1891262747",30,39
5,"2689,4328653",20,"0,1129268477",30,40
